base_time_seconds, increment, event_type, game_time_class, game_type, rank, rating, score, url, user, year
120,1,arena,lightning,chess,14,1753,4,"https://www.chess.com/tournament/live/arena/-78--2866460",Sheksito,2023
600,0,arena,standard,chess,11,1399,2,"https://www.chess.com/tournament/live/arena/summer-rapid-arena-2842326",Sheksito,2023
120,1,arena,lightning,chess,8,1753,25,"https://www.chess.com/tournament/live/arena/summer-bullet-arena-2841710",Sheksito,2023
180,2,arena,blitz,chess,7,1527,7,"https://www.chess.com/tournament/live/arena/---147-2828059",Sheksito,2023
120,1,arena,lightning,chess,4,1753,15,"https://www.chess.com/tournament/live/arena/--137--2817766",Sheksito,2023
120,1,arena,lightning,chess,7,1753,26,"https://www.chess.com/tournament/live/arena/-77----2815761",Sheksito,2023
600,2,arena,standard,chess,8,1399,3,"https://www.chess.com/tournament/live/arena/---67----2805436",Sheksito,2023
180,2,arena,blitz,chess,16,1527,2,"https://www.chess.com/tournament/live/arena/-47--2804756",Sheksito,2023
180,0,arena,blitz,chess,6,1527,16,"https://www.chess.com/tournament/live/arena/-37--2804468",Sheksito,2023
120,1,arena,lightning,chess,5,1753,20,"https://www.chess.com/tournament/live/arena/-1--2793804",Sheksito,2023
180,0,arena,blitz,chess,10,1527,10,"https://www.chess.com/tournament/live/arena/-29--2783106",Sheksito,2023
120,1,arena,lightning,chess,18,1753,9,"https://www.chess.com/tournament/live/arena/-28--2782710",Sheksito,2023
120,1,arena,lightning,chess,7,1753,25,"https://www.chess.com/tournament/live/arena/-24--2771320",Sheksito,2023
180,0,arena,blitz,chess,6,1527,19,"https://www.chess.com/tournament/live/arena/---22--2750303",Sheksito,2023
120,1,arena,lightning,chess,3,1753,14,"https://www.chess.com/tournament/live/arena/-20--2749834",Sheksito,2023
300,0,swiss,blitz,chess,9,1460,3,"https://www.chess.com/tournament/live/-25-4111037",Voketsin,2023
300,0,swiss,blitz,chess,10,1189,2,"https://www.chess.com/tournament/live/-25-4111037",ginkapetkova,2023
120,1,swiss,lightning,chess,11,612,1,"https://www.chess.com/tournament/live/-4046057",ginkapetkova,2023
180,2,arena,blitz,crazyhouse,4,1085,2,"https://www.chess.com/tournament/live/arena/crazyhouse-arena-3195916",ginkapetkova,2024
300,2,arena,blitz,chess960,20,1328,0,"https://www.chess.com/tournament/live/arena/arena-960-blitz-52-3093040",ginkapetkova,2023
180,2,arena,blitz,chess,14,1189,7,"https://www.chess.com/tournament/live/arena/blitz-32-3020311",ginkapetkova,2023
120,1,arena,lightning,chess,10,612,2,"https://www.chess.com/tournament/live/arena/-30--2793483",ginkapetkova,2023
300,0,swiss,blitz,chess,12,440,2,"https://www.chess.com/tournament/live/-25-4111037",georgiavramov0,2023
300,0,swiss,blitz,chess,14,1731,1,"https://www.chess.com/tournament/live/-25-4111037",instruisto,2023
120,1,arena,lightning,chess,13,1373,2,"https://www.chess.com/tournament/live/arena/-1203-3264446",instruisto,2024
120,1,arena,lightning,chess,13,1373,0,"https://www.chess.com/tournament/live/arena/-0503-3251152",instruisto,2024
120,1,arena,lightning,chess,16,1373,1,"https://www.chess.com/tournament/live/arena/-2702-3237567",instruisto,2024
300,0,swiss,blitz,chess,15,998,0,"https://www.chess.com/tournament/live/-25-4111037",georgi_atanasov,2023
600,0,swiss,standard,chess,7,417,0,"https://www.chess.com/tournament/live/-20-4088612",ivan54678,2023
600,0,swiss,standard,chess,9,746,0,"https://www.chess.com/tournament/live/-20-4088612",Snacksville,2023
120,1,swiss,lightning,chess,21,390,2,"https://www.chess.com/tournament/live/-14-4075481",Snacksville,2023
300,2,arena,blitz,chess,10,548,2,"https://www.chess.com/tournament/live/arena/arena-52-3045532",Snacksville,2023
180,2,swiss,blitz,chess,4,1842,4,"https://www.chess.com/tournament/live/-19-4088131",Absend,2023
180,2,swiss,blitz,chess,13,878,2,"https://www.chess.com/tournament/live/-19-4088131",Ash_761,2023
120,1,swiss,lightning,chess,10,701,2,"https://www.chess.com/tournament/live/swiss-21-1-4061276",Ash_761,2023
180,0,swiss,blitz,chess,10,878,2,"https://www.chess.com/tournament/live/-4061209",Ash_761,2023
300,2,arena,blitz,chess960,19,1223,0,"https://www.chess.com/tournament/live/arena/friendly-2866098",Ash_761,2023
180,2,swiss,blitz,chess,18,1700,0,"https://www.chess.com/tournament/live/-19-4088131",level28,2023
120,1,swiss,lightning,chess,22,1703,0,"https://www.chess.com/tournament/live/-4060750",level28,2023
120,1,swiss,lightning,chess,14,1703,0,"https://www.chess.com/tournament/live/-4046057",level28,2023
180,2,arena,blitz,chess,13,1700,4,"https://www.chess.com/tournament/live/arena/-0611-3019707",level28,2023
300,0,arena,blitz,chess,8,1700,2,"https://www.chess.com/tournament/live/arena/-128--2878284",level28,2023
180,2,swiss,blitz,chess,20,1292,1,"https://www.chess.com/tournament/live/-19-4088131",Emil_Demirov,2023
180,0,arena,blitz,chess,5,1292,7,"https://www.chess.com/tournament/live/arena/-0203-3249721",Emil_Demirov,2024
300,0,arena,blitz,chess,11,1292,0,"https://www.chess.com/tournament/live/arena/-128--2878284",Emil_Demirov,2023
180,2,swiss,blitz,chess,22,1544,0,"https://www.chess.com/tournament/live/-19-4088131",skorpionbg,2023
300,2,swiss,blitz,chess,11,1544,2,"https://www.chess.com/tournament/live/---17-4087059",skorpionbg,2023
300,0,arena,blitz,chess,9,1544,2,"https://www.chess.com/tournament/live/arena/summer-blitz-arena-2842010",skorpionbg,2023
180,2,arena,blitz,chess,8,1544,2,"https://www.chess.com/tournament/live/arena/--177-2829042",skorpionbg,2023
120,1,arena,lightning,chess,17,1350,2,"https://www.chess.com/tournament/live/arena/-24--2771320",skorpionbg,2023
180,2,arena,blitz,chess,13,1544,2,"https://www.chess.com/tournament/live/arena/---23--2770894",skorpionbg,2023
180,0,arena,blitz,chess,19,1544,0,"https://www.chess.com/tournament/live/arena/---22--2750303",skorpionbg,2023
300,2,swiss,blitz,chess,9,1631,2,"https://www.chess.com/tournament/live/---17-4087059",HENING777,2023
120,1,swiss,lightning,chess,8,1494,2,"https://www.chess.com/tournament/live/-17-4087058",HENING777,2023
180,0,swiss,blitz,chess,16,1631,3,"https://www.chess.com/tournament/live/swiss-3-1-4074786",HENING777,2023
120,1,swiss,lightning,chess,11,1494,2,"https://www.chess.com/tournament/live/-14-2-4075724",HENING777,2023
120,1,swiss,lightning,chess,12,1494,3,"https://www.chess.com/tournament/live/-14-4075481",HENING777,2023
120,1,swiss,lightning,chess,5,1494,4,"https://www.chess.com/tournament/live/-21-4075069",HENING777,2023
180,2,swiss,blitz,chess,5,1631,2,"https://www.chess.com/tournament/live/-1600-4062765",HENING777,2023
120,1,swiss,lightning,chess,12,1494,3,"https://www.chess.com/tournament/live/-4060750",HENING777,2023
120,1,swiss,lightning,chess,7,1494,2,"https://www.chess.com/tournament/live/-4046057",HENING777,2023
180,2,arena,blitz,chess,5,1631,24,"https://www.chess.com/tournament/live/arena/blitz-32-3020311",HENING777,2023
180,2,arena,blitz,chess,16,1631,2,"https://www.chess.com/tournament/live/arena/-0611-3019707",HENING777,2023
180,2,arena,blitz,chess,8,1631,10,"https://www.chess.com/tournament/live/arena/-32-3005768",HENING777,2023
180,2,arena,blitz,chess960,21,1878,2,"https://www.chess.com/tournament/live/arena/arena-960-2981333",HENING777,2023
60,1,arena,lightning,chess,7,1494,18,"https://www.chess.com/tournament/live/arena/--0910----2969189",HENING777,2023
60,1,arena,lightning,chess,2,1494,21,"https://www.chess.com/tournament/live/arena/bullet-11-2940308",HENING777,2023
180,2,arena,blitz,chess960,7,1878,14,"https://www.chess.com/tournament/live/arena/arena-960-2928384",HENING777,2023
180,2,arena,blitz,chess,4,1631,16,"https://www.chess.com/tournament/live/arena/960-arena--2928099",HENING777,2023
60,1,arena,lightning,chess,9,1494,17,"https://www.chess.com/tournament/live/arena/arena-11-2927784",HENING777,2023
180,0,arena,blitz,chess,19,1631,3,"https://www.chess.com/tournament/live/arena/-288--2903830",HENING777,2023
120,1,arena,lightning,chess,7,1494,28,"https://www.chess.com/tournament/live/arena/summer-bullet-arena-2841710",HENING777,2023
120,1,arena,lightning,chess,6,1494,11,"https://www.chess.com/tournament/live/arena/-30--2793483",HENING777,2023
120,1,swiss,lightning,chess,12,1005,0,"https://www.chess.com/tournament/live/-17-4087058",Ivan44ow,2023
120,1,swiss,lightning,chess,13,1866,2,"https://www.chess.com/tournament/live/-17-4087058",aleksvasilev12,2023
120,1,swiss,lightning,chess,18,1866,0,"https://www.chess.com/tournament/live/-15-4086543",aleksvasilev12,2023
600,0,arena,standard,chess,7,2052,9,"https://www.chess.com/tournament/live/arena/rapid-arena-2970218",aleksvasilev12,2023
180,0,swiss,blitz,chess,14,1652,0,"https://www.chess.com/tournament/live/---15-4086548",a1van,2023
180,2,swiss,blitz,chess,11,1652,0,"https://www.chess.com/tournament/live/-1600-4062765",a1van,2023
180,0,swiss,blitz,chess,5,2488,4,"https://www.chess.com/tournament/live/swiss-3-1-4074786",tikvata,2023
120,1,swiss,lightning,chess,2,2509,5,"https://www.chess.com/tournament/live/-21-4075069",tikvata,2023
180,2,arena,blitz,chess,1,2488,44,"https://www.chess.com/tournament/live/arena/-47--2804756",tikvata,2023
120,1,arena,lightning,chess,1,2509,77,"https://www.chess.com/tournament/live/arena/-1--2793804",tikvata,2023
120,1,arena,lightning,chess,4,2509,59,"https://www.chess.com/tournament/live/arena/-28--2782710",tikvata,2023
180,2,arena,blitz,chess,1,2488,30,"https://www.chess.com/tournament/live/arena/---23--2770894",tikvata,2023
180,0,arena,blitz,chess,1,2488,54,"https://www.chess.com/tournament/live/arena/---22--2750303",tikvata,2023
180,0,swiss,blitz,chess,6,2204,4,"https://www.chess.com/tournament/live/swiss-3-1-4074786",Tonkata30,2023
180,0,swiss,blitz,chess,10,2332,4,"https://www.chess.com/tournament/live/swiss-3-1-4074786",SimeonStoichkov,2023
120,1,arena,lightning,chess,1,2333,62,"https://www.chess.com/tournament/live/arena/-24--2771320",SimeonStoichkov,2023
180,0,swiss,blitz,chess,13,1423,3,"https://www.chess.com/tournament/live/swiss-3-1-4074786",nsnikolov,2023
180,0,arena,blitz,chess,22,1423,0,"https://www.chess.com/tournament/live/arena/-288--2903830",nsnikolov,2023
180,0,swiss,blitz,chess,24,1231,0,"https://www.chess.com/tournament/live/swiss-3-1-4074786",Dankata_XDD,2023
120,1,swiss,lightning,chess,23,1185,0,"https://www.chess.com/tournament/live/-14-4075481",Dankata_XDD,2023
180,0,swiss,blitz,chess,13,1231,1,"https://www.chess.com/tournament/live/-4061209",Dankata_XDD,2023
120,1,swiss,lightning,chess,17,1185,3,"https://www.chess.com/tournament/live/-4060750",Dankata_XDD,2023
120,1,swiss,lightning,chess,10,1185,2,"https://www.chess.com/tournament/live/-4046057",Dankata_XDD,2023
180,0,arena,blitz,chess,20,1231,5,"https://www.chess.com/tournament/live/arena/-0810----2968795",Dankata_XDD,2023
300,2,arena,blitz,chess,6,1231,5,"https://www.chess.com/tournament/live/arena/blitz-arena-1808-2890415",Dankata_XDD,2023
300,2,arena,blitz,chess960,15,1253,2,"https://www.chess.com/tournament/live/arena/friendly-2866098",Dankata_XDD,2023
600,0,arena,standard,chess,12,1704,0,"https://www.chess.com/tournament/live/arena/summer-rapid-arena-2842326",Dankata_XDD,2023
120,1,arena,lightning,chess,7,1185,8,"https://www.chess.com/tournament/live/arena/---207--2830128",Dankata_XDD,2023
180,0,arena,blitz,chess,12,1231,0,"https://www.chess.com/tournament/live/arena/-157--2828415",Dankata_XDD,2023
180,2,arena,blitz,chess,16,1231,0,"https://www.chess.com/tournament/live/arena/---23--2770894",Dankata_XDD,2023
120,1,swiss,lightning,chess,1,1898,6,"https://www.chess.com/tournament/live/-14-4075481",vovata,2023
180,0,arena,blitz,chess,3,2137,18,"https://www.chess.com/tournament/live/arena/-2112--3126282",vovata,2023
120,1,arena,lightning,chess,4,1898,19,"https://www.chess.com/tournament/live/arena/-1912--3125611",vovata,2023
180,0,arena,blitz,chess,5,2137,25,"https://www.chess.com/tournament/live/arena/---0510--2967734",vovata,2023
120,1,swiss,lightning,chess,14,2145,3,"https://www.chess.com/tournament/live/-14-4075481",Georgi_Pehlivanov,2023
120,1,swiss,lightning,chess,13,1332,2,"https://www.chess.com/tournament/live/-21-4075069",IvanKolevIvanov,2023
300,0,swiss,blitz,chess,1,1435,2,"https://www.chess.com/tournament/live/--826968",IvanKolevIvanov,2017
600,10,swiss,standard,chess,4,1187,1,"https://www.chess.com/tournament/live/rapid-----816237",IvanKolevIvanov,2017
300,0,swiss,blitz,chess,3,1435,2,"https://www.chess.com/tournament/live/--813104",IvanKolevIvanov,2017
300,2,swiss,blitz,chess,4,1435,1,"https://www.chess.com/tournament/live/--805837",IvanKolevIvanov,2017
600,0,swiss,blitz,chess960,3,1496,2,"https://www.chess.com/tournament/live/--805824",IvanKolevIvanov,2017
300,5,swiss,blitz,chess,7,1435,1,"https://www.chess.com/tournament/live/--802318",IvanKolevIvanov,2017
300,0,swiss,blitz,chess,6,1435,1,"https://www.chess.com/tournament/live/--795039",IvanKolevIvanov,2017
300,0,swiss,blitz,chess,1,1435,3,"https://www.chess.com/tournament/live/---773690",IvanKolevIvanov,2017
300,2,swiss,blitz,chess,6,1435,1,"https://www.chess.com/tournament/live/---770144",IvanKolevIvanov,2017
300,2,swiss,blitz,chess,2,1435,1,"https://www.chess.com/tournament/live/---765951",IvanKolevIvanov,2016
180,2,swiss,blitz,chess,12,2078,0,"https://www.chess.com/tournament/live/-1600-4062765",krumnonesymotStaraZagora,2023
60,1,arena,lightning,chess,3,2069,17,"https://www.chess.com/tournament/live/arena/bullet-11-2940308",krumnonesymotStaraZagora,2023
180,2,swiss,blitz,chess,6,1432,0,"https://www.chess.com/tournament/live/-1600-4062766",Joro1,2023
120,1,arena,lightning,chess,11,1433,2,"https://www.chess.com/tournament/live/arena/---19-2749432",Joro1,2023
180,2,swiss,blitz,chess,7,800,0,"https://www.chess.com/tournament/live/-1600-4062766",batdino,2023
120,1,swiss,lightning,chess,12,965,1,"https://www.chess.com/tournament/live/swiss-21-1-4061276",plazmen,2023
60,1,arena,lightning,chess,13,965,6,"https://www.chess.com/tournament/live/arena/---2410--2994685",plazmen,2023
180,0,arena,blitz,chess,19,1156,6,"https://www.chess.com/tournament/live/arena/-0810----2968795",plazmen,2023
120,1,swiss,lightning,chess,14,957,0,"https://www.chess.com/tournament/live/swiss-21-1-4061276",UnexpectedBug,2023
180,0,swiss,blitz,chess,7,865,3,"https://www.chess.com/tournament/live/-4061209",UnexpectedBug,2023
180,0,swiss,blitz,chess,2,1341,4,"https://www.chess.com/tournament/live/-4061209",Ivan051313,2023
120,1,swiss,lightning,chess,14,1604,3,"https://www.chess.com/tournament/live/-4060750",stalaktone,2023
120,1,arena,lightning,chess,6,1604,27,"https://www.chess.com/tournament/live/arena/----2603-3290908",stalaktone,2024
120,1,arena,lightning,chess,16,1604,5,"https://www.chess.com/tournament/live/arena/arena-bullet-21-3093827",stalaktone,2023
300,2,arena,blitz,chess960,11,1523,11,"https://www.chess.com/tournament/live/arena/arena-960-blitz-52-3093040",stalaktone,2023
120,1,swiss,lightning,chess,18,585,2,"https://www.chess.com/tournament/live/-4060750",Nafarfu,2023
180,2,arena,blitz,chess,8,854,4,"https://www.chess.com/tournament/live/arena/arena-summer-1608-2879694",Nafarfu,2023
120,1,swiss,lightning,chess,19,523,1,"https://www.chess.com/tournament/live/-4060750",Romel1972,2023
120,1,swiss,lightning,chess,21,296,0,"https://www.chess.com/tournament/live/-4060750",maximnestorov,2023
180,2,arena,blitz,chess,4,1328,13,"https://www.chess.com/tournament/live/arena/-1605-3395125",milentonev,2024
180,2,arena,blitz,chess,11,1684,5,"https://www.chess.com/tournament/live/arena/-1605-3395125",UUMEN,2024
120,1,arena,lightning,chess,6,1853,21,"https://www.chess.com/tournament/live/arena/-1405-3394002",MGhostboy,2024
120,1,arena,lightning,chess,4,1853,20,"https://www.chess.com/tournament/live/arena/-3004-3377225",MGhostboy,2024
120,1,arena,lightning,chess,11,1959,5,"https://www.chess.com/tournament/live/arena/-1405-3394002",Maistora91,2024
120,1,arena,lightning,chess,16,1437,0,"https://www.chess.com/tournament/live/arena/-1405-3394002",SailingFang,2024
120,1,arena,lightning,chess,17,1446,0,"https://www.chess.com/tournament/live/arena/-1405-3394002",alfabg,2024
300,0,arena,blitz,chess,13,1596,0,"https://www.chess.com/tournament/live/arena/-1305-3393633",mminkov,2024
300,0,arena,blitz,chess,13,1596,6,"https://www.chess.com/tournament/live/arena/-1103-3264040",mminkov,2024
180,2,arena,blitz,chess,7,1596,7,"https://www.chess.com/tournament/live/arena/-0703-3252191",mminkov,2024
180,0,arena,blitz,chess960,6,1421,0,"https://www.chess.com/tournament/live/arena/960---0303-3250232",mminkov,2024
300,0,arena,blitz,chess,9,1596,5,"https://www.chess.com/tournament/live/arena/-1202---3210216",mminkov,2024
180,2,arena,blitz,chess,18,1596,0,"https://www.chess.com/tournament/live/arena/--3183172",mminkov,2024
120,1,arena,lightning,chess,6,1330,6,"https://www.chess.com/tournament/live/arena/-2301--3169505",mminkov,2024
120,1,arena,lightning,chess,10,1330,0,"https://www.chess.com/tournament/live/arena/-1912--3125611",mminkov,2023
120,1,arena,lightning,chess,11,1330,2,"https://www.chess.com/tournament/live/arena/arena-21-3057307",mminkov,2023
180,2,arena,blitz,chess960,16,1421,4,"https://www.chess.com/tournament/live/arena/arena-960-2969553",mminkov,2023
600,5,arena,standard,chess960,11,400,0,"https://www.chess.com/tournament/live/arena/fisher-chess-3392014",deebug6996,2024
180,2,arena,blitz,chess960,14,1474,0,"https://www.chess.com/tournament/live/arena/960-0305-3378897",deebug6996,2024
600,5,arena,standard,chess960,12,800,0,"https://www.chess.com/tournament/live/arena/-960-0905-3381650",danielviliev,2024
300,0,arena,blitz,chess,3,1451,26,"https://www.chess.com/tournament/live/arena/-2602-3237196",danielviliev,2024
180,0,arena,blitz,chess,10,1451,16,"https://www.chess.com/tournament/live/arena/-2101--3168822",danielviliev,2024
300,0,arena,blitz,chess,10,994,0,"https://www.chess.com/tournament/live/arena/-0605-3380228",Golqm1008,2024
180,0,arena,blitz,chess,21,994,0,"https://www.chess.com/tournament/live/arena/-2101--3168822",Golqm1008,2024
180,2,arena,blitz,chess,1,2056,28,"https://www.chess.com/tournament/live/arena/-0205-3378213",velinik,2024
300,2,arena,blitz,chess,3,1836,24,"https://www.chess.com/tournament/live/arena/-2204-3363389",keksiwirdgm,2024
